board,uid,pid_raw,x,y,w,h,w0,h0,rotated
102,213,213,5.0,5.0,1506.0,550.0,1506.0,550.0,0
102,1686,1686,5.0,555.0,1629.0,508.0,1629.0,508.0,0
102,1064,1064,1634.0,5.0,575.0,1140.0,1140.0,575.0,1
103,2814,2814,5.0,5.0,2398.0,345.0,2398.0,345.0,0
103,1191,1191,5.0,350.0,1594.0,518.0,1594.0,518.0,0
103,790,790,5.0,868.0,2420.0,324.0,2420.0,324.0,0
103,1610,1610,1599.0,350.0,827.0,484.0,827.0,484.0,0
104,2745,2745,5.0,5.0,2271.5,362.0,2271.5,362.0,0
104,570,570,5.0,367.0,1468.0,554.0,1468.0,554.0,0
104,1685,1685,1473.0,367.0,939.0,835.5,939.0,835.5,0
104,1884,1884,5.0,921.0,1410.0,294.0,1410.0,294.0,0
104,20,20,2276.5,5.0,158.0,320.0,320.0,158.0,1
105,202,202,5.0,5.0,1334.5,605.0,1334.5,605.0,0
105,2274,2274,5.0,610.0,1484.0,543.0,1484.0,543.0,0
105,1581,1581,1489.0,5.0,804.0,982.0,982.0,804.0,1
106,2341,2341,5.0,5.0,1484.0,543.0,1484.0,543.0,0
106,1796,1796,5.0,548.0,1924.0,417.5,1924.0,417.5,0
106,1148,1148,1489.0,5.0,944.0,523.0,944.0,523.0,0
106,2142,2142,5.0,965.5,1650.0,219.0,1650.0,219.0,0
106,163,163,1929.0,528.0,478.0,670.0,670.0,478.0,1
106,212,212,1655.0,965.5,258.0,245.0,258.0,245.0,0
107,1609,1609,5.0,5.0,2213.5,362.0,2213.5,362.0,0
107,916,916,5.0,367.0,1502.0,530.0,1502.0,530.0,0
107,1478,1478,5.0,897.0,2395.0,315.0,2395.0,315.0,0
107,2730,2730,1507.0,367.0,908.5,521.0,908.5,521.0,0
107,1099,1099,2218.5,5.0,213.5,362.0,213.5,362.0,0
108,917,917,5.0,5.0,1502.0,530.0,1502.0,530.0,0
108,1252,1252,5.0,535.0,2054.0,383.0,2054.0,383.0,0
108,2157,2157,5.0,918.0,2320.0,288.0,2320.0,288.0,0
108,1062,1062,1507.0,5.0,870.0,530.0,870.0,530.0,0
108,298,298,2059.0,535.0,362.0,370.0,370.0,362.0,1
108,1488,1488,2325.0,905.0,70.0,299.0,299.0,70.0,1
109,2352,2352,5.0,5.0,2054.0,383.0,2054.0,383.0,0
109,256,256,5.0,388.0,1965.0,400.0,1965.0,400.0,0
109,2637,2637,5.0,788.0,1965.0,400.0,1965.0,400.0,0
109,463,463,2059.0,5.0,362.0,1080.5,1080.5,362.0,1
109,929,929,1970.0,388.0,74.0,777.0,777.0,74.0,1
109,1949,1949,2044.0,1085.5,383.0,75.0,383.0,75.0,0
110,1137,1137,5.0,5.0,2420.0,324.0,2420.0,324.0,0
110,260,260,5.0,329.0,1565.0,500.0,1565.0,500.0,0
110,1888,1888,5.0,829.0,2222.0,350.0,2222.0,350.0,0
110,2687,2687,1570.0,329.0,850.0,494.0,850.0,494.0,0
110,2743,2743,2227.0,823.0,182.0,370.0,182.0,370.0,0
111,1017,1017,5.0,5.0,2400.0,324.0,2400.0,324.0,0
111,1740,1740,5.0,329.0,2260.0,344.0,2260.0,344.0,0
111,80,80,5.0,673.0,2321.0,334.0,2321.0,334.0,0
111,1305,1305,5.0,1007.0,2347.0,180.0,2347.0,180.0,0
111,613,613,2352.0,329.0,80.0,780.0,780.0,80.0,1
112,371,371,5.0,5.0,2321.0,334.0,2321.0,334.0,0
112,1254,1254,5.0,339.0,2321.0,334.0,2321.0,334.0,0
112,755,755,5.0,673.0,1445.5,535.0,1445.5,535.0,0
112,2557,2557,1450.5,673.0,924.0,541.0,924.0,541.0,0
112,905,905,2374.5,5.0,60.0,1164.0,1164.0,60.0,1
113,705,705,5.0,5.0,1916.0,402.5,1916.0,402.5,0
113,768,768,5.0,407.5,1916.0,402.5,1916.0,402.5,0
113,1758,1758,5.0,810.0,2201.0,350.0,2201.0,350.0,0
113,1931,1931,1921.0,5.0,500.0,784.0,784.0,500.0,1
113,2754,2754,2206.0,789.0,229.0,401.0,401.0,229.0,1
114,49,49,5.0,5.0,2355.0,327.0,2355.0,327.0,0
114,1015,1015,5.0,332.0,2355.0,327.0,2355.0,327.0,0
114,1074,1074,5.0,659.0,2355.0,327.0,2355.0,327.0,0
114,1848,1848,5.0,986.0,2267.0,220.0,2267.0,220.0,0
114,1239,1239,2360.0,5.0,70.0,1064.0,1064.0,70.0,1
115,2609,2609,5.0,5.0,2355.0,327.0,2355.0,327.0,0
115,631,631,5.0,332.0,1925.0,399.0,1925.0,399.0,0
115,1334,1334,5.0,731.0,1925.0,399.0,1925.0,399.0,0
115,1388,1388,1930.0,332.0,492.0,868.5,868.5,492.0,1
115,1264,1264,5.0,1130.0,1911.0,70.0,1911.0,70.0,0
115,834,834,2360.0,5.0,70.0,299.0,299.0,70.0,1
116,1856,1856,5.0,5.0,1925.0,399.0,1925.0,399.0,0
116,2817,2817,5.0,404.0,1486.5,516.5,1486.5,516.5,0
116,1016,1016,1491.5,404.0,905.0,804.0,905.0,804.0,0
116,2731,2731,5.0,920.5,1410.0,294.0,1410.0,294.0,0
116,328,328,1930.0,5.0,500.0,380.0,500.0,380.0,0
116,835,835,1415.0,920.5,60.0,284.0,284.0,60.0,1
117,2140,2140,5.0,5.0,2398.0,320.0,2398.0,320.0,0
117,639,639,5.0,325.0,2222.0,344.0,2222.0,344.0,0
117,856,856,5.0,669.0,1796.5,424.5,1796.5,424.5,0
117,898,898,1801.5,669.0,590.0,544.0,590.0,544.0,0
117,1947,1947,5.0,1093.5,1724.0,120.0,1724.0,120.0,0
117,697,697,2227.0,325.0,200.0,325.0,200.0,325.0,0
118,1256,1256,5.0,5.0,1796.5,424.5,1796.5,424.5,0
118,1731,1731,5.0,429.5,1796.5,424.5,1796.5,424.5,0
118,2397,2397,5.0,854.0,2380.0,319.0,2380.0,319.0,0
118,50,50,1801.5,5.0,563.0,827.0,827.0,563.0,1
118,990,990,2364.5,5.0,70.0,777.0,777.0,70.0,1
119,2581,2581,5.0,5.0,1796.5,424.5,1796.5,424.5,0
119,1215,1215,5.0,429.5,2090.0,364.0,2090.0,364.0,0
119,1575,1575,5.0,793.5,2090.0,364.0,2090.0,364.0,0
119,2604,2604,2095.0,5.0,323.0,1191.0,1191.0,323.0,1
119,1780,1780,1801.5,5.0,280.0,410.0,410.0,280.0,1
120,1635,1635,5.0,5.0,2090.0,364.0,2090.0,364.0,0
120,1941,1941,5.0,369.0,2090.0,364.0,2090.0,364.0,0
120,2788,2788,5.0,733.0,2090.0,364.0,2090.0,364.0,0
120,625,625,2095.0,5.0,328.0,1156.0,1156.0,328.0,1
120,1838,1838,5.0,1097.0,2054.0,70.0,2054.0,70.0,0
121,2806,2806,5.0,5.0,2090.0,364.0,2090.0,364.0,0
121,152,152,5.0,369.0,2090.0,363.0,2090.0,363.0,0
121,2269,2269,5.0,732.0,2395.0,315.0,2395.0,315.0,0
121,2110,2110,5.0,1047.0,2200.0,160.0,2200.0,160.0,0
121,412,412,2095.0,5.0,330.0,700.0,700.0,330.0,1
122,2096,2096,5.0,5.0,2134.0,353.0,2134.0,353.0,0
122,2162,2162,5.0,358.0,2134.0,353.0,2134.0,353.0,0
122,1051,1051,5.0,711.0,2068.5,364.0,2068.5,364.0,0
122,803,803,2139.0,5.0,264.0,1114.0,1114.0,264.0,1
123,1879,1879,5.0,5.0,1456.5,514.0,1456.5,514.0,0
123,2627,2627,5.0,519.0,2332.0,320.0,2332.0,320.0,0
123,1210,1210,5.0,839.0,2305.0,323.0,2305.0,323.0,0
123,1906,1906,1461.5,5.0,932.0,514.0,932.0,514.0,0
123,2551,2551,2337.0,519.0,80.0,625.0,625.0,80.0,1
124,2391,2391,5.0,5.0,1820.0,410.0,1820.0,410.0,0
124,1625,1625,5.0,415.0,1724.0,432.0,1724.0,432.0,0
124,2093,2093,5.0,847.0,2305.0,323.0,2305.0,323.0,0
124,581,581,1825.0,5.0,563.0,827.0,827.0,563.0,1
125,1251,1251,5.0,5.0,2106.0,353.0,2106.0,353.0,0
125,1545,1545,5.0,358.0,2106.0,353.0,2106.0,353.0,0
125,765,765,5.0,711.0,1811.0,410.0,1811.0,410.0,0
125,1601,1601,2111.0,5.0,320.0,1176.0,1176.0,320.0,1
125,302,302,1816.0,711.0,281.0,494.0,494.0,281.0,1
125,401,401,5.0,1121.0,1600.0,75.0,1600.0,75.0,0
126,422,422,5.0,5.0,1482.0,500.0,1482.0,500.0,0
126,731,731,5.0,505.0,2200.0,334.0,2200.0,334.0,0
126,177,177,5.0,839.0,2267.0,324.0,2267.0,324.0,0
126,1962,1962,1487.0,5.0,939.5,483.5,939.5,483.5,0
126,1743,1743,2272.0,488.5,161.0,479.0,479.0,161.0,1
127,2042,2042,5.0,5.0,2282.0,320.0,2282.0,320.0,0
127,2379,2379,5.0,325.0,1760.0,414.0,1760.0,414.0,0
127,804,804,5.0,739.0,2330.0,312.0,2330.0,312.0,0
127,971,971,1765.0,325.0,645.0,370.0,645.0,370.0,0
128,636,636,5.0,5.0,1224.0,595.0,1224.0,595.0,0
128,1997,1997,5.0,600.0,2090.0,347.0,2090.0,347.0,0
128,1704,1704,1229.0,5.0,1140.0,575.0,1140.0,575.0,0
128,2342,2342,5.0,947.0,2230.0,254.0,2230.0,254.0,0
128,424,424,2095.0,580.0,331.0,356.0,356.0,331.0,1
128,2276,2276,2235.0,936.0,198.5,265.0,198.5,265.0,0
128,2198,2198,2369.0,5.0,60.0,564.0,564.0,60.0,1
129,19,19,5.0,5.0,2000.0,362.0,2000.0,362.0,0
129,386,386,5.0,367.0,2000.0,362.0,2000.0,362.0,0
129,730,730,5.0,729.0,2190.0,330.0,2190.0,330.0,0
129,1965,1965,2005.0,5.0,418.0,713.5,713.5,418.0,1
129,1315,1315,2195.0,718.5,240.0,463.5,463.5,240.0,1
130,2683,2683,5.0,5.0,2190.0,330.0,2190.0,330.0,0
130,1666,1666,5.0,335.0,2224.0,321.0,2224.0,321.0,0
130,121,121,5.0,656.0,2340.0,305.0,2340.0,305.0,0
130,1648,1648,5.0,961.0,2230.0,254.0,2230.0,254.0,0
130,2770,2770,2229.0,5.0,182.0,633.0,182.0,633.0,0
130,995,995,2345.0,638.0,70.0,531.0,531.0,70.0,1
131,2111,2111,5.0,5.0,1400.5,509.0,1400.5,509.0,0
131,605,605,5.0,514.0,2197.0,324.0,2197.0,324.0,0
131,1404,1404,5.0,838.0,2197.0,324.0,2197.0,324.0,0
131,2598,2598,1405.5,5.0,961.5,492.0,961.5,492.0,0
131,2412,2412,2202.0,497.0,232.0,706.0,232.0,706.0,0
132,935,935,5.0,5.0,2000.0,354.0,2000.0,354.0,0
132,1277,1277,5.0,359.0,2000.0,354.0,2000.0,354.0,0
132,450,450,5.0,713.0,1965.0,360.0,1965.0,360.0,0
132,767,767,2005.0,5.0,400.5,936.0,936.0,400.5,1
132,1122,1122,1970.0,941.0,450.0,259.0,450.0,259.0,0
133,2,2,5.0,5.0,2100.0,334.0,2100.0,334.0,0
133,405,405,5.0,339.0,2100.0,334.0,2100.0,334.0,0
133,406,406,5.0,673.0,2100.0,334.0,2100.0,334.0,0
133,2253,2253,2105.0,5.0,317.0,1169.0,1169.0,317.0,1
133,1985,1985,5.0,1007.0,1565.0,200.0,1565.0,200.0,0
133,70,70,1570.0,1007.0,519.0,182.0,182.0,519.0,1
134,943,943,5.0,5.0,2100.0,334.0,2100.0,334.0,0
134,1533,1533,5.0,339.0,2100.0,334.0,2100.0,334.0,0
134,2289,2289,5.0,673.0,2100.0,334.0,2100.0,334.0,0
134,910,910,2105.0,5.0,324.0,1139.0,1139.0,324.0,1
134,486,486,5.0,1007.0,1679.0,180.0,1679.0,180.0,0
134,408,408,1684.0,1007.0,413.0,199.0,413.0,199.0,0
134,612,612,2097.0,1144.0,333.0,70.0,333.0,70.0,0
135,699,699,5.0,5.0,1266.0,553.0,1266.0,553.0,0
135,1588,1588,5.0,558.0,1266.0,553.0,1266.0,553.0,0
135,74,74,1271.0,5.0,1164.0,563.0,1164.0,563.0,0
135,1155,1155,1271.0,568.0,1164.0,563.0,1164.0,563.0,0
135,2696,2696,5.0,1131.0,2288.0,70.0,2288.0,70.0,0
136,815,815,5.0,5.0,2119.0,330.0,2119.0,330.0,0
136,1502,1502,5.0,335.0,2119.0,330.0,2119.0,330.0,0
136,2034,2034,5.0,665.0,2300.0,304.0,2300.0,304.0,0
136,2025,2025,5.0,969.0,2357.0,239.0,2357.0,239.0,0
136,787,787,2124.0,5.0,310.0,629.0,629.0,310.0,1
136,999,999,2362.0,634.0,70.0,564.0,564.0,70.0,1
137,2658,2658,5.0,5.0,2300.0,304.0,2300.0,304.0,0
137,978,978,5.0,309.0,1376.0,508.0,1376.0,508.0,0
137,179,179,5.0,817.0,1965.0,354.0,1965.0,354.0,0
137,1129,1129,1381.0,309.0,1036.5,473.5,1036.5,473.5,0
137,1673,1673,1970.0,782.5,454.0,425.0,425.0,454.0,1
138,1337,1337,5.0,5.0,1376.0,508.0,1376.0,508.0,0
138,843,843,5.0,513.0,1437.5,483.0,1437.5,483.0,0
138,364,364,1442.5,5.0,569.0,1140.0,1140.0,569.0,1
138,1150,1150,2011.5,5.0,400.0,936.0,936.0,400.0,1
138,1431,1431,5.0,996.0,1334.5,213.5,1334.5,213.5,0
138,2277,2277,2011.5,941.0,414.0,261.0,414.0,261.0,0
138,1372,1372,1339.5,1145.0,514.0,70.0,514.0,70.0,0
139,142,142,5.0,5.0,1284.0,538.0,1284.0,538.0,0
139,1702,1702,5.0,543.0,1284.0,538.0,1284.0,538.0,0
139,1623,1623,1289.0,5.0,553.0,1164.0,1164.0,553.0,1
139,1809,1809,1842.0,5.0,553.0,1164.0,1164.0,553.0,1
139,1592,1592,5.0,1081.0,773.0,70.0,773.0,70.0,0
139,1241,1241,5.0,1151.0,884.0,60.0,884.0,60.0,0
139,2421,2421,778.0,1081.0,464.0,70.0,464.0,70.0,0
140,2363,2363,5.0,5.0,1867.0,370.0,1867.0,370.0,0
140,1572,1572,5.0,375.0,2090.0,330.0,2090.0,330.0,0
140,1433,1433,5.0,705.0,1501.5,454.0,1501.5,454.0,0
140,1971,1971,1506.5,705.0,916.0,466.0,916.0,466.0,0
140,2742,2742,2095.0,5.0,330.0,700.0,700.0,330.0,1
140,2141,2141,1872.0,5.0,213.5,362.0,213.5,362.0,0
141,970,970,5.0,5.0,1291.5,528.0,1291.5,528.0,0
141,576,576,5.0,533.0,1260.0,539.0,1260.0,539.0,0
141,2485,2485,1265.0,533.0,1164.0,553.0,1164.0,553.0,0
141,1169,1169,1296.5,5.0,1100.0,440.0,440.0,1100.0,1
142,1657,1657,5.0,5.0,1260.0,539.0,1260.0,539.0,0
142,1735,1735,5.0,544.0,1909.0,350.0,1909.0,350.0,0
142,254,254,5.0,894.0,2271.0,294.0,2271.0,294.0,0
142,2000,2000,1265.0,5.0,1153.5,531.5,531.5,1153.5,1
142,1436,1436,1914.0,536.5,500.0,350.0,500.0,350.0,0
142,387,387,2276.0,886.5,158.0,320.0,320.0,158.0,1
143,2733,2733,5.0,5.0,2224.0,300.0,2224.0,300.0,0
143,2410,2410,5.0,305.0,1599.5,417.0,1599.5,417.0,0
143,2723,2723,5.0,722.0,1599.5,417.0,1599.5,417.0,0
143,2395,2395,1604.5,305.0,751.0,820.0,820.0,751.0,1
144,1164,1164,5.0,5.0,2220.0,300.0,2220.0,300.0,0
144,357,357,5.0,305.0,2190.0,304.0,2190.0,304.0,0
144,382,382,5.0,609.0,2190.0,304.0,2190.0,304.0,0
144,1929,1929,5.0,913.0,2197.0,300.0,2197.0,300.0,0
144,1318,1318,2225.0,5.0,200.0,1191.0,1191.0,200.0,1
145,548,548,5.0,5.0,2190.0,304.0,2190.0,304.0,0
145,1008,1008,5.0,309.0,2190.0,304.0,2190.0,304.0,0
145,1883,1883,5.0,613.0,2190.0,304.0,2190.0,304.0,0
145,303,303,5.0,917.0,2220.0,294.0,2220.0,294.0,0
145,2044,2044,2195.0,5.0,230.0,900.0,900.0,230.0,1
145,128,128,2225.0,905.0,182.0,300.0,182.0,300.0,0
146,2361,2361,5.0,5.0,2190.0,304.0,2190.0,304.0,0
146,2388,2388,5.0,309.0,2190.0,304.0,2190.0,304.0,0
146,2458,2458,5.0,613.0,2190.0,304.0,2190.0,304.0,0
146,572,572,5.0,917.0,2220.0,294.0,2220.0,294.0,0
146,2734,2734,2195.0,5.0,230.0,900.0,900.0,230.0,1
146,1044,1044,2225.0,905.0,198.5,265.0,198.5,265.0,0
147,577,577,5.0,5.0,2064.0,321.0,2064.0,321.0,0
147,2313,2313,5.0,326.0,1850.0,355.0,1850.0,355.0,0
147,2394,2394,5.0,681.0,1850.0,355.0,1850.0,355.0,0
147,1755,1755,1855.0,326.0,573.0,881.3,881.3,573.0,1
147,117,117,2069.0,5.0,364.5,310.7,310.7,364.5,1
147,229,229,5.0,1036.0,319.0,175.5,175.5,319.0,1
147,1710,1710,324.0,1036.0,319.0,175.5,175.5,319.0,1
147,542,542,643.0,1036.0,776.0,70.0,776.0,70.0,0
147,1483,1483,643.0,1106.0,776.0,70.0,776.0,70.0,0
147,1117,1117,1419.0,1036.0,326.0,162.0,162.0,326.0,1
148,226,226,5.0,5.0,1457.0,450.0,1457.0,450.0,0
148,647,647,5.0,455.0,1457.0,450.0,1457.0,450.0,0
148,679,679,5.0,905.0,2164.0,302.0,2164.0,302.0,0
148,1211,1211,1462.0,5.0,819.5,731.0,731.0,819.5,1
148,1782,1782,2169.0,736.0,259.0,468.0,468.0,259.0,1
148,1304,1304,1462.0,736.0,479.0,161.0,479.0,161.0,0
148,143,143,2281.5,5.0,150.5,507.0,150.5,507.0,0
149,1275,1275,5.0,5.0,2164.0,302.0,2164.0,302.0,0
149,1829,1829,5.0,307.0,2220.0,294.0,2220.0,294.0,0
149,1928,1928,5.0,601.0,2220.0,294.0,2220.0,294.0,0
149,839,839,5.0,895.0,2100.0,310.0,2100.0,310.0,0
149,1549,1549,2225.0,5.0,175.0,1143.0,175.0,1143.0,0
150,2608,2608,5.0,5.0,2100.0,310.0,2100.0,310.0,0
150,107,107,5.0,315.0,1792.0,363.0,1792.0,363.0,0
150,259,259,5.0,678.0,1792.0,363.0,1792.0,363.0,0
150,174,174,1797.0,315.0,603.0,895.0,895.0,603.0,1
150,37,37,2105.0,5.0,330.0,300.0,300.0,330.0,1
150,2530,2530,5.0,1041.0,320.0,158.0,320.0,158.0,0
151,139,139,5.0,5.0,2009.0,323.0,2009.0,323.0,0
151,146,146,5.0,328.0,1792.0,362.0,1792.0,362.0,0
151,383,383,5.0,690.0,1980.0,324.0,1980.0,324.0,0
151,2180,2180,1985.0,328.0,449.5,826.5,449.5,826.5,0
151,946,946,2014.0,5.0,416.0,323.0,416.0,323.0,0
152,854,854,5.0,5.0,1980.0,324.0,1980.0,324.0,0
152,1082,1082,5.0,329.0,1980.0,324.0,1980.0,324.0,0
152,1538,1538,5.0,653.0,1980.0,324.0,1980.0,324.0,0
152,355,355,5.0,977.0,2347.0,234.0,2347.0,234.0,0
152,455,455,1985.0,5.0,450.0,932.0,932.0,450.0,1
153,2480,2480,5.0,5.0,1682.0,380.0,1682.0,380.0,0
153,1407,1407,5.0,385.0,2290.0,279.0,2290.0,279.0,0
153,1616,1616,5.0,664.0,2290.0,279.0,2290.0,279.0,0
153,733,733,5.0,943.0,2271.0,270.0,2271.0,270.0,0
153,1071,1071,1687.0,5.0,740.0,380.0,740.0,380.0,0
153,2545,2545,2295.0,385.0,110.0,795.0,110.0,795.0,0
154,305,305,5.0,5.0,2100.0,304.0,2100.0,304.0,0
154,2260,2260,5.0,309.0,2100.0,304.0,2100.0,304.0,0
154,3,3,5.0,613.0,2090.0,304.0,2090.0,304.0,0
154,589,589,5.0,917.0,2020.0,284.0,2020.0,284.0,0
154,2255,2255,2105.0,5.0,323.0,1191.0,1191.0,323.0,1
154,2063,2063,2025.0,917.0,60.0,296.0,296.0,60.0,1
155,236,236,5.0,5.0,2090.0,304.0,2090.0,304.0,0
155,1535,1535,5.0,309.0,2090.0,304.0,2090.0,304.0,0
155,1859,1859,5.0,613.0,1259.0,500.0,1259.0,500.0,0
155,115,115,1264.0,613.0,1089.0,573.0,1089.0,573.0,0
155,919,919,2095.0,5.0,334.0,600.0,600.0,334.0,1
155,772,772,5.0,1113.0,1246.0,70.0,1246.0,70.0,0
155,30,30,2353.0,605.0,70.0,514.0,514.0,70.0,1
156,2390,2390,5.0,5.0,1004.0,632.0,1004.0,632.0,0
156,245,245,5.0,637.0,1089.0,573.0,1089.0,573.0,0
156,318,318,1009.0,5.0,1089.0,573.0,1089.0,573.0,0
156,595,595,1094.0,578.0,1089.0,573.0,1089.0,573.0,0
156,427,427,2183.0,5.0,249.5,1148.5,249.5,1148.5,0
156,2426,2426,1094.0,1151.0,1044.0,60.0,1044.0,60.0,0
156,1238,1238,2098.0,5.0,70.0,544.0,544.0,70.0,1
157,629,629,5.0,5.0,1089.0,573.0,1089.0,573.0,0
157,1042,1042,5.0,578.0,1089.0,573.0,1089.0,573.0,0
157,1668,1668,1094.0,5.0,1089.0,573.0,1089.0,573.0,0
157,2132,2132,1094.0,578.0,1089.0,573.0,1089.0,573.0,0
157,2749,2749,2183.0,5.0,220.0,976.0,976.0,220.0,1
157,2422,2422,5.0,1151.0,1247.0,60.0,1247.0,60.0,0
157,1596,1596,1252.0,1151.0,1014.0,60.0,1014.0,60.0,0
158,1085,1085,5.0,5.0,1724.0,361.0,1724.0,361.0,0
158,1341,1341,5.0,366.0,1724.0,361.0,1724.0,361.0,0
158,604,604,5.0,727.0,1884.0,330.0,1884.0,330.0,0
158,721,721,1889.0,5.0,529.0,1154.0,1154.0,529.0,1
159,2494,2494,5.0,5.0,1884.0,330.0,1884.0,330.0,0
159,2541,2541,5.0,335.0,1884.0,330.0,1884.0,330.0,0
159,977,977,5.0,665.0,1125.0,550.0,1125.0,550.0,0
159,1558,1558,1889.0,5.0,529.0,1154.0,1154.0,529.0,1
159,1639,1639,1130.0,665.0,732.0,550.0,732.0,550.0,0
160,1160,1160,5.0,5.0,1900.0,324.0,1900.0,324.0,0
160,2317,2317,5.0,329.0,1900.0,324.0,1900.0,324.0,0
160,1979,1979,5.0,653.0,1695.5,362.0,1695.5,362.0,0
160,2155,2155,1905.0,5.0,500.0,1180.0,500.0,1180.0,0
161,1777,1777,5.0,5.0,1050.0,580.0,1050.0,580.0,0
161,242,242,5.0,585.0,1445.0,420.0,1445.0,420.0,0
161,2693,2693,1055.0,5.0,1248.0,473.0,1248.0,473.0,0
161,228,228,1450.0,478.0,861.5,683.0,683.0,861.5,1
162,1181,1181,5.0,5.0,1445.0,420.0,1445.0,420.0,0
162,2564,2564,5.0,425.0,1445.0,420.0,1445.0,420.0,0
162,960,960,5.0,845.0,1868.0,321.0,1868.0,321.0,0
162,2262,2262,1450.0,5.0,814.5,731.0,731.0,814.5,1
162,669,669,1873.0,736.0,560.0,474.0,474.0,560.0,1
162,1608,1608,2264.5,5.0,161.0,479.0,479.0,161.0,1
162,1377,1377,1450.0,736.0,414.0,70.0,414.0,70.0,0
163,1642,1642,5.0,5.0,1516.0,395.0,1516.0,395.0,0
163,1622,1622,5.0,400.0,1445.0,411.0,1445.0,411.0,0
163,1248,1248,5.0,811.0,1724.0,344.0,1724.0,344.0,0
163,2039,2039,1521.0,5.0,861.5,683.0,683.0,861.5,1
163,2776,2776,1729.0,688.0,640.0,524.0,640.0,524.0,0
163,2061,2061,5.0,1155.0,944.0,60.0,944.0,60.0,0
163,1459,1459,949.0,1155.0,780.0,60.0,780.0,60.0,0
163,1948,1948,2369.0,688.0,60.0,513.0,513.0,60.0,1
164,2484,2484,5.0,5.0,1445.0,411.0,1445.0,411.0,0
164,927,927,5.0,416.0,1543.0,380.0,1543.0,380.0,0
164,1603,1603,5.0,796.0,1543.0,380.0,1543.0,380.0,0
164,1442,1442,1548.0,5.0,554.0,1050.0,1050.0,554.0,1
164,2267,2267,2102.0,5.0,323.0,1191.0,1191.0,323.0,1
164,2482,2482,1548.0,1055.0,505.0,156.5,156.5,505.0,1
164,906,906,1450.0,5.0,75.0,383.0,383.0,75.0,1
165,838,838,5.0,5.0,1924.0,303.0,1924.0,303.0,0
165,1043,1043,5.0,308.0,1924.0,303.0,1924.0,303.0,0
165,1504,1504,5.0,611.0,1924.0,303.0,1924.0,303.0,0
165,1517,1517,1929.0,5.0,506.0,1143.0,1143.0,506.0,1
165,2107,2107,5.0,914.0,1924.0,291.0,1924.0,291.0,0
165,1353,1353,1929.0,1148.0,371.0,60.0,371.0,60.0,0
166,1647,1647,5.0,5.0,1924.0,303.0,1924.0,303.0,0
166,1614,1614,5.0,308.0,1550.0,373.0,1550.0,373.0,0
166,1542,1542,5.0,681.0,1926.0,299.0,1926.0,299.0,0
166,1922,1922,5.0,980.0,2347.0,234.0,2347.0,234.0,0
166,34,34,1555.0,308.0,878.0,363.0,878.0,363.0,0
166,794,794,1929.0,5.0,494.0,281.0,494.0,281.0,0
166,1768,1768,1931.0,671.0,494.0,281.0,494.0,281.0,0
167,2506,2506,5.0,5.0,1064.0,543.0,1064.0,543.0,0
167,675,675,5.0,548.0,2020.0,284.0,2020.0,284.0,0
167,200,200,5.0,832.0,1847.0,310.0,1847.0,310.0,0
167,922,922,1069.0,5.0,1044.0,543.0,1044.0,543.0,0
167,33,33,2113.0,5.0,320.0,1176.0,1176.0,320.0,1
167,2665,2665,5.0,1142.0,2090.0,70.0,2090.0,70.0,0
167,344,344,1852.0,832.0,249.5,299.0,249.5,299.0,0
167,1263,1263,2025.0,548.0,70.0,284.0,284.0,70.0,1
168,606,606,5.0,5.0,1847.0,310.0,1847.0,310.0,0
168,21,21,5.0,315.0,1884.0,303.0,1884.0,303.0,0
168,640,640,5.0,618.0,1884.0,303.0,1884.0,303.0,0
168,1154,1154,1889.0,5.0,543.0,1044.0,1044.0,543.0,1
168,709,709,5.0,921.0,1807.0,291.0,1807.0,291.0,0
168,2614,2614,1812.0,1049.0,576.0,162.0,162.0,576.0,1
169,1774,1774,5.0,5.0,1884.0,303.0,1884.0,303.0,0
169,1897,1897,5.0,308.0,1884.0,303.0,1884.0,303.0,0
169,757,757,5.0,611.0,1607.0,354.0,1607.0,354.0,0
169,1458,1458,1889.0,5.0,543.0,1044.0,1044.0,543.0,1
169,2588,2588,5.0,965.0,1627.5,229.5,1627.5,229.5,0
169,2314,2314,1632.5,611.0,248.0,604.0,604.0,248.0,1
169,203,203,1880.5,1049.0,517.0,163.5,163.5,517.0,1
170,1317,1317,5.0,5.0,1607.0,354.0,1607.0,354.0,0
170,2597,2597,5.0,359.0,950.0,597.0,597.0,950.0,1
170,2513,2513,955.0,359.0,970.0,578.0,970.0,578.0,0
170,2206,2206,5.0,956.0,2148.5,252.0,2148.5,252.0,0
170,2719,2719,1925.0,5.0,509.0,932.0,932.0,509.0,1
170,217,217,1612.0,5.0,301.0,335.0,335.0,301.0,1
170,333,333,2153.5,937.0,280.0,263.0,263.0,280.0,1
171,1063,1063,5.0,5.0,1802.0,313.0,1802.0,313.0,0
171,1561,1561,5.0,318.0,1802.0,313.0,1802.0,313.0,0
171,493,493,5.0,631.0,1590.0,354.0,1590.0,354.0,0
171,2153,2153,1807.0,5.0,491.0,1142.0,1142.0,491.0,1
171,1534,1534,5.0,985.0,1650.0,219.0,1650.0,219.0,0
171,771,771,1655.0,631.0,143.5,510.0,143.5,510.0,0
171,2307,2307,2298.0,5.0,70.0,944.0,944.0,70.0,1
171,2702,2702,2368.0,5.0,60.0,962.0,962.0,60.0,1
171,882,882,1655.0,1147.0,780.0,60.0,780.0,60.0,0
