board,uid,pid_raw,x,y,w,h,w0,h0,rotated
34,1213,1213,1677.0,1092.0,363.0,70.0,363.0,70.0,0
35,277,277,5.0,5.0,2045.0,544.0,2045.0,544.0,0
35,298,298,5.0,549.0,2045.0,544.0,2045.0,544.0,0
35,914,914,2050.0,5.0,358.0,888.0,888.0,358.0,1
35,704,704,2050.0,893.0,316.0,300.0,316.0,300.0,0
36,412,412,5.0,5.0,2045.0,544.0,2045.0,544.0,0
36,737,737,5.0,549.0,2045.0,544.0,2045.0,544.0,0
36,1222,1222,2050.0,5.0,358.0,888.0,888.0,358.0,1
36,926,926,2050.0,893.0,316.0,300.0,316.0,300.0,0
37,758,758,5.0,5.0,2045.0,544.0,2045.0,544.0,0
37,1037,1037,5.0,549.0,2045.0,544.0,2045.0,544.0,0
37,807,807,2050.0,5.0,353.0,896.0,896.0,353.0,1
37,1159,1159,2050.0,901.0,316.0,300.0,316.0,300.0,0
38,79,79,5.0,5.0,2040.0,544.0,2040.0,544.0,0
38,106,106,5.0,549.0,2040.0,544.0,2040.0,544.0,0
38,1028,1028,2045.0,5.0,353.0,896.0,896.0,353.0,1
38,60,60,2045.0,901.0,304.0,300.0,304.0,300.0,0
39,136,136,5.0,5.0,2040.0,544.0,2040.0,544.0,0
39,195,195,5.0,549.0,2040.0,544.0,2040.0,544.0,0
39,75,75,2045.0,5.0,351.0,896.0,896.0,351.0,1
39,566,566,2045.0,901.0,280.0,300.0,280.0,300.0,0
40,325,325,5.0,5.0,2040.0,544.0,2040.0,544.0,0
40,327,327,5.0,549.0,2040.0,544.0,2040.0,544.0,0
40,110,110,2045.0,5.0,351.0,896.0,896.0,351.0,1
40,1106,1106,2045.0,901.0,280.0,300.0,280.0,300.0,0
41,355,355,5.0,5.0,2040.0,544.0,2040.0,544.0,0
41,467,467,5.0,549.0,2040.0,544.0,2040.0,544.0,0
41,509,509,2045.0,5.0,351.0,896.0,896.0,351.0,1
41,72,72,2045.0,901.0,270.0,304.0,304.0,270.0,1
42,503,503,5.0,5.0,2040.0,544.0,2040.0,544.0,0
42,505,505,5.0,549.0,2040.0,544.0,2040.0,544.0,0
42,740,740,2045.0,5.0,351.0,896.0,896.0,351.0,1
42,880,880,2045.0,901.0,338.0,214.0,214.0,338.0,1
43,577,577,5.0,5.0,2040.0,544.0,2040.0,544.0,0
43,622,622,5.0,549.0,2040.0,544.0,2040.0,544.0,0
43,1047,1047,2045.0,5.0,351.0,896.0,896.0,351.0,1
43,893,893,2045.0,901.0,338.0,214.0,214.0,338.0,1
44,628,628,5.0,5.0,2040.0,544.0,2040.0,544.0,0
44,629,629,5.0,549.0,2040.0,544.0,2040.0,544.0,0
44,987,987,2045.0,5.0,388.5,808.0,808.0,388.5,1
44,507,507,2045.0,813.0,382.0,400.0,400.0,382.0,1
44,1002,1002,5.0,1093.0,1866.0,70.0,1866.0,70.0,0
45,773,773,5.0,5.0,2040.0,544.0,2040.0,544.0,0
45,775,775,5.0,549.0,2040.0,544.0,2040.0,544.0,0
45,34,34,2045.0,5.0,353.0,876.0,876.0,353.0,1
45,592,592,2045.0,881.0,389.0,331.0,389.0,331.0,0
45,1079,1079,5.0,1093.0,877.0,70.0,877.0,70.0,0
45,1078,1078,882.0,1093.0,869.0,70.0,869.0,70.0,0
46,795,795,5.0,5.0,2040.0,544.0,2040.0,544.0,0
46,904,904,5.0,549.0,2040.0,544.0,2040.0,544.0,0
46,76,76,2045.0,5.0,353.0,876.0,876.0,353.0,1
46,1230,1230,2045.0,881.0,389.0,329.0,389.0,329.0,0
46,1148,1148,5.0,1093.0,869.0,70.0,869.0,70.0,0
46,871,871,874.0,1093.0,864.0,70.0,864.0,70.0,0
47,958,958,5.0,5.0,2040.0,544.0,2040.0,544.0,0
47,991,991,5.0,549.0,2040.0,544.0,2040.0,544.0,0
47,181,181,2045.0,5.0,353.0,876.0,876.0,353.0,1
47,617,617,2045.0,881.0,354.0,333.0,354.0,333.0,0
47,1210,1210,5.0,1093.0,857.0,70.0,857.0,70.0,0
47,1211,1211,862.0,1093.0,857.0,70.0,857.0,70.0,0
48,1118,1118,5.0,5.0,2040.0,544.0,2040.0,544.0,0
48,472,472,5.0,549.0,2055.0,537.0,2055.0,537.0,0
48,197,197,2060.0,5.0,353.0,876.0,876.0,353.0,1
48,705,705,2060.0,881.0,354.0,333.0,354.0,333.0,0
48,1070,1070,5.0,1086.0,877.0,60.0,877.0,60.0,0
48,1083,1083,5.0,1146.0,877.0,60.0,877.0,60.0,0
48,872,872,882.0,1086.0,844.0,60.0,844.0,60.0,0
49,744,744,5.0,5.0,1454.0,755.0,1454.0,755.0,0
49,752,752,5.0,760.0,2363.0,449.0,2363.0,449.0,0
49,418,418,1459.0,5.0,895.5,738.0,738.0,895.5,1
49,1000,1000,2368.0,5.0,60.0,991.0,991.0,60.0,1
50,172,172,5.0,5.0,2000.0,544.0,2000.0,544.0,0
50,413,413,5.0,549.0,2000.0,544.0,2000.0,544.0,0
50,810,810,2005.0,5.0,430.0,975.0,975.0,430.0,1
50,1068,1068,5.0,1093.0,2400.0,100.0,2400.0,100.0,0
50,1081,1081,2005.0,980.0,419.0,70.0,419.0,70.0,0
51,468,468,5.0,5.0,2000.0,544.0,2000.0,544.0,0
51,601,601,5.0,549.0,2000.0,544.0,2000.0,544.0,0
51,919,919,2005.0,5.0,430.0,975.0,975.0,430.0,1
51,1084,1084,5.0,1093.0,2400.0,100.0,2400.0,100.0,0
51,1004,1004,2005.0,980.0,415.0,70.0,415.0,70.0,0
52,796,796,5.0,5.0,2000.0,544.0,2000.0,544.0,0
52,210,210,5.0,549.0,1979.5,539.0,1979.5,539.0,0
52,802,802,2005.0,5.0,428.0,910.0,910.0,428.0,1
52,102,102,1984.5,915.0,411.0,299.0,411.0,299.0,0
52,874,874,5.0,1088.0,1217.0,70.0,1217.0,70.0,0
52,785,785,1222.0,1088.0,753.0,80.0,753.0,80.0,0
53,196,196,5.0,5.0,1500.0,725.0,1500.0,725.0,0
53,1100,1100,5.0,730.0,2363.0,449.0,2363.0,449.0,0
53,252,252,1505.0,5.0,803.5,694.0,694.0,803.5,1
53,798,798,2368.0,5.0,60.0,941.0,941.0,60.0,1
54,224,224,5.0,5.0,1413.0,769.5,1413.0,769.5,0
54,986,986,5.0,774.5,2350.0,440.0,2350.0,440.0,0
54,961,961,1418.0,5.0,895.5,738.0,738.0,895.5,1
54,1208,1208,2313.5,5.0,120.0,654.0,654.0,120.0,1
54,1136,1136,2355.0,659.0,70.0,501.0,501.0,70.0,1
55,680,680,5.0,5.0,1264.0,835.0,1264.0,835.0,0
55,687,687,5.0,840.0,2375.0,370.0,2375.0,370.0,0
55,264,264,1269.0,5.0,833.0,826.5,833.0,826.5,0
55,847,847,2102.0,5.0,329.0,827.0,827.0,329.0,1
56,996,996,5.0,5.0,1943.5,542.0,1943.5,542.0,0
56,1038,1038,5.0,547.0,1918.5,542.0,1918.5,542.0,0
56,55,55,1948.5,5.0,450.0,1019.0,1019.0,450.0,1
56,1146,1146,5.0,1089.0,1959.0,120.0,1959.0,120.0,0
56,890,890,1964.0,1024.0,428.0,160.0,160.0,428.0,1
57,69,69,5.0,5.0,1540.0,680.0,1540.0,680.0,0
57,73,73,5.0,685.0,2350.0,434.0,2350.0,434.0,0
57,302,302,1545.0,5.0,882.0,620.0,882.0,620.0,0
58,1224,1224,5.0,5.0,1864.0,550.0,1864.0,550.0,0
58,248,248,5.0,555.0,1865.0,544.0,1865.0,544.0,0
58,29,29,1869.0,5.0,564.0,541.0,564.0,541.0,0
59,1019,1019,5.0,5.0,1865.0,544.0,1865.0,544.0,0
59,1066,1066,5.0,549.0,1865.0,544.0,1865.0,544.0,0
59,401,401,1870.0,5.0,561.0,1094.0,1094.0,561.0,1
59,124,124,5.0,1099.0,2400.0,100.0,2400.0,100.0,0
60,911,911,5.0,5.0,2045.0,494.0,2045.0,494.0,0
60,1040,1040,5.0,499.0,2350.0,424.0,2350.0,424.0,0
60,26,26,5.0,923.0,2240.5,292.0,2240.5,292.0,0
60,607,607,2050.0,5.0,354.0,455.0,455.0,354.0,1
60,48,48,2355.0,460.0,80.0,753.0,753.0,80.0,1
61,270,270,5.0,5.0,2040.0,476.0,2040.0,476.0,0
61,662,662,5.0,481.0,1765.0,550.0,1765.0,550.0,0
61,107,107,1770.0,481.0,550.0,730.0,730.0,550.0,1
61,1022,1022,2045.0,5.0,354.0,455.0,455.0,354.0,1
61,1226,1226,5.0,1031.0,774.0,183.0,774.0,183.0,0
61,830,830,779.0,1031.0,580.0,180.0,180.0,580.0,1
61,27,27,1359.0,1031.0,342.0,163.5,163.5,342.0,1
61,123,123,2320.0,460.0,92.0,600.0,600.0,92.0,1
62,152,152,5.0,5.0,2090.0,452.0,2090.0,452.0,0
62,808,808,5.0,457.0,1734.5,539.0,1734.5,539.0,0
62,745,745,1739.5,457.0,629.0,755.0,755.0,629.0,1
62,776,776,2095.0,5.0,330.0,431.0,431.0,330.0,1
62,941,941,5.0,996.0,344.0,200.0,200.0,344.0,1
63,1188,1188,5.0,5.0,1729.5,539.0,1729.5,539.0,0
63,426,426,5.0,544.0,1690.0,544.0,1690.0,544.0,0
63,866,866,1734.5,5.0,561.0,1094.0,1094.0,561.0,1
64,903,903,5.0,5.0,1690.0,544.0,1690.0,544.0,0
64,238,238,5.0,549.0,2040.0,450.0,2040.0,450.0,0
64,32,32,1695.0,5.0,730.0,544.0,730.0,544.0,0
64,57,57,2045.0,549.0,348.0,651.5,651.5,348.0,1
64,523,523,5.0,999.0,827.0,206.0,827.0,206.0,0
64,92,92,832.0,999.0,804.0,199.0,804.0,199.0,0
64,161,161,1636.0,999.0,400.0,200.0,400.0,200.0,0
65,242,242,5.0,5.0,1644.0,553.0,1644.0,553.0,0
65,244,244,5.0,558.0,1644.0,553.0,1644.0,553.0,0
65,1181,1181,1649.0,5.0,755.0,1173.0,755.0,1173.0,0
65,1216,1216,5.0,1111.0,1600.0,92.0,1600.0,92.0,0
66,267,267,5.0,5.0,1606.0,560.0,1606.0,560.0,0
66,908,908,5.0,565.0,1606.0,560.0,1606.0,560.0,0
66,625,625,1611.0,5.0,808.0,813.5,808.0,813.5,0
66,937,937,1611.0,818.5,808.0,393.5,808.0,393.5,0
66,130,130,5.0,1125.0,1403.0,70.0,1403.0,70.0,0
67,1045,1045,5.0,5.0,1301.0,682.0,1301.0,682.0,0
67,185,185,5.0,687.0,1731.5,499.5,1731.5,499.5,0
67,1104,1104,1736.5,5.0,694.0,803.5,694.0,803.5,0
67,1063,1063,1306.0,5.0,370.0,682.0,682.0,370.0,1
67,97,97,1736.5,808.5,672.0,363.0,672.0,363.0,0
68,1227,1227,5.0,5.0,1600.0,550.0,1600.0,550.0,0
68,1180,1180,5.0,555.0,1556.0,560.0,1556.0,560.0,0
68,226,226,1605.0,5.0,764.0,832.0,832.0,764.0,1
68,360,360,1561.0,837.0,839.0,363.0,839.0,363.0,0
68,129,129,5.0,1115.0,1244.0,70.0,1244.0,70.0,0
69,147,147,5.0,5.0,2375.0,364.0,2375.0,364.0,0
69,938,938,5.0,369.0,2375.0,364.0,2375.0,364.0,0
69,1052,1052,5.0,733.0,2375.0,364.0,2375.0,364.0,0
69,1143,1143,5.0,1097.0,2400.0,100.0,2400.0,100.0,0
70,1093,1093,5.0,5.0,2375.0,364.0,2375.0,364.0,0
70,1195,1195,5.0,369.0,1556.0,550.0,1556.0,550.0,0
70,513,513,1561.0,369.0,863.5,833.5,833.5,863.5,1
70,666,666,5.0,919.0,1508.0,293.0,1508.0,293.0,0
71,933,933,5.0,5.0,1437.0,588.0,1437.0,588.0,0
71,985,985,5.0,593.0,1437.0,588.0,1437.0,588.0,0
71,1032,1032,1442.0,5.0,953.0,866.5,953.0,866.5,0
71,921,921,1442.0,871.5,961.0,330.0,961.0,330.0,0
72,68,68,5.0,5.0,2420.0,344.0,2420.0,344.0,0
72,444,444,5.0,349.0,2420.0,344.0,2420.0,344.0,0
72,742,742,5.0,693.0,2420.0,344.0,2420.0,344.0,0
73,116,116,5.0,5.0,2260.0,360.0,2260.0,360.0,0
73,611,611,5.0,365.0,2260.0,360.0,2260.0,360.0,0
73,679,679,5.0,725.0,2122.0,380.0,2122.0,380.0,0
73,754,754,2127.0,725.0,291.0,487.7,487.7,291.0,1
74,984,984,5.0,5.0,1437.0,561.0,1437.0,561.0,0
74,1089,1089,5.0,566.0,1437.0,561.0,1437.0,561.0,0
74,748,748,1442.0,5.0,833.5,863.5,833.5,863.5,0
74,15,15,1442.0,868.5,934.0,331.0,934.0,331.0,0
74,1067,1067,5.0,1127.0,811.0,70.0,811.0,70.0,0
74,1205,1205,2275.5,5.0,70.0,800.0,800.0,70.0,1
74,710,710,2345.5,5.0,70.0,798.0,798.0,70.0,1
74,1006,1006,816.0,1127.0,414.0,70.0,414.0,70.0,0
75,479,479,5.0,5.0,2375.0,330.0,2375.0,330.0,0
75,853,853,5.0,335.0,2363.0,326.0,2363.0,326.0,0
75,1088,1088,5.0,661.0,2375.0,324.0,2375.0,324.0,0
75,817,817,5.0,985.0,1864.0,200.0,1864.0,200.0,0
75,148,148,1869.0,985.0,530.0,200.0,530.0,200.0,0
76,1110,1110,5.0,5.0,1600.5,472.0,1600.5,472.0,0
76,663,663,5.0,477.0,1437.0,525.5,1437.0,525.5,0
76,357,357,1605.5,5.0,762.0,825.0,762.0,825.0,0
76,641,641,1442.0,830.0,839.0,363.0,839.0,363.0,0
77,203,203,5.0,5.0,1866.5,401.5,1866.5,401.5,0
77,858,858,5.0,406.5,1866.5,401.5,1866.5,401.5,0
77,463,463,5.0,808.0,2085.0,359.0,2085.0,359.0,0
77,942,942,1871.5,5.0,552.0,793.5,793.5,552.0,1
77,335,335,2090.0,798.5,339.0,406.0,406.0,339.0,1
78,387,387,5.0,5.0,1377.0,543.0,1377.0,543.0,0
78,762,762,5.0,548.0,1555.0,480.0,1555.0,480.0,0
78,283,283,1560.0,5.0,748.5,808.5,748.5,808.5,0
78,920,920,1560.0,813.5,839.0,363.0,839.0,363.0,0
79,487,487,5.0,5.0,2040.0,360.0,2040.0,360.0,0
79,841,841,5.0,365.0,2040.0,360.0,2040.0,360.0,0
79,932,932,5.0,725.0,2040.0,360.0,2040.0,360.0,0
79,491,491,2045.0,5.0,363.0,839.0,839.0,363.0,1
79,1009,1009,2045.0,844.0,377.9,351.0,377.9,351.0,0
80,1199,1199,5.0,5.0,1540.5,472.0,1540.5,472.0,0
80,916,916,5.0,477.0,1260.0,575.0,1260.0,575.0,0
80,1017,1017,1545.5,5.0,744.0,755.0,755.0,744.0,1
80,359,359,1265.0,760.0,931.0,431.0,931.0,431.0,0
81,1051,1051,5.0,5.0,1260.0,575.0,1260.0,575.0,0
81,576,576,5.0,580.0,2040.0,354.0,2040.0,354.0,0
81,652,652,1265.0,5.0,1009.0,543.0,1009.0,543.0,0
81,296,296,5.0,934.0,1413.0,261.0,1413.0,261.0,0
81,814,814,1418.0,934.0,975.0,274.0,975.0,274.0,0
81,80,80,2274.0,5.0,160.0,914.0,160.0,914.0,0
81,701,701,2045.0,548.0,213.5,358.0,213.5,358.0,0
82,207,207,5.0,5.0,1980.0,350.0,1980.0,350.0,0
82,646,646,5.0,355.0,1980.0,350.0,1980.0,350.0,0
82,818,818,5.0,705.0,1958.5,352.0,1958.5,352.0,0
82,902,902,1985.0,5.0,450.0,931.0,450.0,931.0,0
82,348,348,1963.5,936.0,419.5,279.0,419.5,279.0,0
83,204,204,5.0,5.0,1545.0,444.5,1545.0,444.5,0
83,382,382,5.0,449.5,2322.0,294.0,2322.0,294.0,0
83,473,473,5.0,743.5,2322.0,294.0,2322.0,294.0,0
83,174,174,1550.0,5.0,844.0,433.0,844.0,433.0,0
84,497,497,5.0,5.0,2322.0,294.0,2322.0,294.0,0
84,1036,1036,5.0,299.0,2322.0,294.0,2322.0,294.0,0
84,1096,1096,5.0,593.0,2322.0,294.0,2322.0,294.0,0
84,1101,1101,5.0,887.0,2322.0,294.0,2322.0,294.0,0
84,126,126,2327.0,5.0,70.0,991.0,991.0,70.0,1
85,138,138,5.0,5.0,2055.0,330.0,2055.0,330.0,0
85,1189,1189,5.0,335.0,2055.0,330.0,2055.0,330.0,0
85,85,85,5.0,665.0,1704.0,393.0,1704.0,393.0,0
85,86,86,1709.0,665.0,725.0,544.0,725.0,544.0,0
85,1155,1155,2060.0,5.0,348.5,651.5,651.5,348.5,1
85,1073,1073,5.0,1058.0,560.0,143.5,143.5,560.0,1
85,1142,1142,565.0,1058.0,957.0,70.0,957.0,70.0,0
85,797,797,565.0,1128.0,941.0,70.0,941.0,70.0,0
86,455,455,5.0,5.0,1704.0,393.0,1704.0,393.0,0
86,18,18,5.0,398.0,2055.0,324.0,2055.0,324.0,0
86,712,712,5.0,722.0,2055.0,324.0,2055.0,324.0,0
86,721,721,2060.0,5.0,339.0,841.0,841.0,339.0,1
86,381,381,1709.0,5.0,351.0,330.0,351.0,330.0,0
86,554,554,2060.0,846.0,351.0,330.0,351.0,330.0,0
87,405,405,5.0,5.0,2240.5,292.0,2240.5,292.0,0
87,543,543,5.0,297.0,2055.0,314.0,2055.0,314.0,0
87,306,306,5.0,611.0,1730.0,350.0,1730.0,350.0,0
87,218,218,1735.0,611.0,690.0,544.0,690.0,544.0,0
87,1225,1225,5.0,961.0,834.0,250.0,834.0,250.0,0
87,1130,1130,839.0,961.0,804.0,251.0,804.0,251.0,0
87,21,21,2245.5,5.0,180.0,580.0,180.0,580.0,0
